date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_GLD
2011-08-15,99.99645806451612,0.02,1.37000,9.0,268.71,253.66,171.8000030517578
2011-08-16,99.9773193548387,0.03,0.00000,9.0,220.85,203.84,173.9199981689453
2011-08-17,99.95818064516128,0.01,0.00000,9.0,130.06,146.26,174.4199981689453
2011-08-18,99.93904193548389,0.01,0.00000,9.0,153.98,173.87,177.72000122070312
2011-08-19,99.91990322580644,0.02,0.00000,9.0,136.54,252.25,179.9499969482422
2011-08-22,99.8624870967742,0.01,0.00000,9.0,150.13,232.55,184.58999633789065
2011-08-23,99.84334838709675,0.01,0.00000,9.0,137.23,230.6,177.6699981689453
2011-08-24,99.82420967741936,0.02,0.00000,9.0,122.94,194.72,171.64999389648438
2011-08-25,99.80507096774193,0.01,0.00000,9.0,273.94,123.67,172.36000061035156
2011-08-26,99.7859322580645,0.01,0.00000,9.0,95.27,215.31,177.47000122070312
2011-08-29,99.72851612903226,0.02,1.25000,9.0,74.69,178.83,173.88999938964844
2011-08-30,99.70937741935484,0.01,0.48000,9.0,57.09,146.0,179.10000610351562
2011-08-31,99.69023870967742,0.02,0.36000,9.0,105.0,152.92,177.72000122070312
2011-09-01,99.6711,0.02,0.00000,9.0,137.94,252.61,177.8699951171875
2011-09-02,99.68008333333331,0.02,0.00000,8.993333333333334,53.06,234.96,183.2400054931641
2011-09-06,99.71601666666666,0.02,0.55000,8.966666666666667,179.89,245.23,182.8999938964844
2011-09-07,99.725,0.02,0.36000,8.96,160.02,185.2,177.0800018310547
2011-09-08,99.73398333333331,0.02,0.00000,8.953333333333333,15.21,316.78,181.80999755859372
2011-09-09,99.74296666666666,0.01,0.00000,8.946666666666667,31.62,277.01,180.6999969482422
2011-09-12,99.76991666666666,0.01,0.00000,8.926666666666668,154.81,157.25,176.6699981689453
2011-09-13,99.7789,0.01,0.00000,8.92,126.95,315.92,178.5399932861328
2011-09-14,99.78788333333333,0.01,0.00000,8.913333333333334,87.64,271.84,177.2100067138672
2011-09-15,99.79686666666666,0.01,0.00000,8.906666666666666,32.73,224.41,174.39999389648438
2011-09-16,99.80585,0.01,0.00000,8.9,19.3,237.76,176.02999877929688
2011-09-19,99.8328,0.01,0.00000,8.88,20.6,247.22,173.30999755859375
2011-09-20,99.84178333333334,0.01,0.48000,8.873333333333333,40.63,216.69,175.77999877929688
2011-09-21,99.85076666666669,0.01,0.00000,8.866666666666667,100.94,189.98,173.58999633789062
2011-09-22,99.85975,0.0,0.60000,8.860000000000001,71.19,112.34,169.0500030517578
2011-09-23,99.86873333333334,0.01,0.37000,8.853333333333333,50.46,112.93,159.8000030517578
2011-09-26,99.89568333333334,0.02,0.00000,8.833333333333334,63.45,273.93,157.5800018310547
2011-09-27,99.90466666666669,0.01,0.46000,8.826666666666668,77.74,207.28,160.6300048828125
2011-09-28,99.91365,0.02,0.39000,8.82,138.42,148.13,156.22000122070312
2011-09-29,99.92263333333334,0.02,0.00000,8.813333333333334,15.54,100.61,157.6999969482422
2011-09-30,99.93161666666668,0.02,0.00000,8.806666666666667,38.93,106.29,158.05999755859375
2011-10-03,99.87956774193547,0.02,0.61000,8.787096774193548,209.55,171.61,160.9600067138672
2011-10-04,99.84905161290322,0.01,0.46000,8.780645161290323,55.27,183.46,157.63999938964844
2011-10-05,99.81853548387096,0.0,0.00000,8.774193548387098,65.98,143.93,159.4600067138672
2011-10-06,99.78801935483872,0.01,0.00000,8.76774193548387,31.28,67.52,160.49000549316406
2011-10-07,99.75750322580646,0.01,0.00000,8.761290322580646,18.52,141.09,159.17999267578125
2011-10-11,99.63543870967744,0.02,0.46000,8.735483870967743,23.51,170.18,162.10000610351562
2011-10-12,99.60492258064517,0.02,0.00000,8.729032258064516,83.39,95.29,163.25999450683594
2011-10-13,99.5744064516129,0.02,0.00000,8.72258064516129,20.43,144.0,162.3000030517578
2011-10-14,99.54389032258064,0.02,0.00000,8.716129032258065,30.73,393.25,163.39999389648438
2011-10-17,99.45234193548389,0.04,0.00000,8.696774193548388,40.62,88.96,162.6199951171875
2011-10-18,99.42182580645162,0.04,0.87000,8.690322580645162,44.56,110.32,161.83999633789062
2011-10-19,99.39130967741936,0.03,0.69000,8.683870967741935,76.03,104.7,159.8699951171875
2011-10-20,99.36079354838712,0.03,0.29000,8.67741935483871,34.81,153.42,157.77000427246094
2011-10-21,99.33027741935484,0.02,0.34000,8.670967741935485,17.52,106.79,159.52000427246094
2011-10-24,99.23872903225806,0.02,0.00000,8.651612903225807,55.87,99.31,161.02000427246094
2011-10-25,99.2082129032258,0.01,0.46000,8.64516129032258,38.99,127.73,165.58999633789062
2011-10-26,99.17769677419356,0.02,0.00000,8.638709677419355,84.14,128.2,167.39999389648438
2011-10-27,99.1471806451613,0.02,0.00000,8.63225806451613,89.24,73.65,169.5500030517578
2011-10-28,99.11666451612903,0.01,0.00000,8.625806451612902,18.36,123.53,169.6199951171875
2011-10-31,99.02511612903228,0.01,0.00000,8.606451612903225,31.0,106.27,167.33999633789062
2011-11-01,98.9946,0.01,0.00000,8.6,104.84,85.57,167.3800048828125
2011-11-02,98.99159666666668,0.01,0.00000,8.596666666666666,58.61,82.6,169.05999755859375
2011-11-03,98.98859333333334,0.01,0.00000,8.593333333333334,57.15,74.38,171.72000122070312
2011-11-04,98.98559,0.01,0.00000,8.59,75.24,101.41,170.85000610351562
2011-11-07,98.97658,0.01,0.00000,8.58,28.8,65.81,174.97999572753906
2011-11-08,98.97357666666667,0.01,0.43000,8.576666666666666,43.55,102.3,173.52999877929688
2011-11-09,98.97057333333332,0.01,0.64000,8.573333333333332,54.97,98.42,172.07000732421875
2011-11-10,98.96757,0.01,0.00000,8.57,43.94,146.92,171.13999938964844
2011-11-14,98.95555666666668,0.01,0.56000,8.556666666666667,47.97,186.38,173.1999969482422
2011-11-15,98.95255333333334,0.01,0.00000,8.553333333333333,44.84,116.71,173.36000061035156
2011-11-16,98.94955,0.01,0.00000,8.55,46.53,161.74,171.50999450683594
2011-11-17,98.94654666666666,0.02,0.31000,8.546666666666667,32.0,113.76,167.10000610351562
2011-11-18,98.94354333333334,0.01,1.19000,8.543333333333333,40.48,100.23,167.6199951171875
2011-11-21,98.93453333333332,0.02,0.00000,8.533333333333333,404.4,175.43,163.5
2011-11-22,98.93153,0.02,0.00000,8.53,33.66,230.78,165.30999755859375
2011-11-23,98.92852666666668,0.02,0.00000,8.526666666666667,44.39,176.33,164.8300018310547
2011-11-25,98.92252,0.02,0.00000,8.52,59.52,165.18,163.39999389648438
2011-11-28,98.91351,0.03,0.66000,8.51,56.65,120.85,166.6300048828125
2011-11-29,98.91050666666666,0.02,0.52000,8.506666666666666,70.6,100.85,166.8800048828125
2011-11-30,98.90750333333334,0.01,0.00000,8.503333333333334,46.02,90.16,170.1300048828125
2011-12-01,98.9045,0.01,0.00000,8.5,37.27,115.59,169.6300048828125
2011-12-02,98.90116774193548,0.02,0.39000,8.493548387096775,20.2,184.64,169.82000732421875
2011-12-05,98.89117096774191,0.01,4.42000,8.474193548387097,21.56,180.69,167.32000732421875
2011-12-06,98.8878387096774,0.01,0.49000,8.467741935483872,75.3,101.98,168.17999267578125
2011-12-07,98.8845064516129,0.02,0.00000,8.461290322580645,71.66,168.73,169.39999389648438
2011-12-08,98.8811741935484,0.01,0.32000,8.45483870967742,71.24,89.75,165.97999572753906
2011-12-09,98.87784193548389,0.01,0.40000,8.448387096774194,27.22,176.26,166.39999389648438
2011-12-12,98.86784516129032,0.01,0.65000,8.429032258064517,22.19,270.45,161.99000549316406
2011-12-13,98.8645129032258,0.01,0.50000,8.422580645161291,25.62,198.44,158.4499969482422
2011-12-14,98.86118064516128,0.01,0.00000,8.416129032258064,39.41,167.64,152.88999938964844
2011-12-15,98.85784838709677,0.0,0.31000,8.40967741935484,32.21,106.34,152.3300018310547
2011-12-16,98.85451612903223,0.0,0.40000,8.403225806451614,41.16,164.61,155.22999572753906
2011-12-19,98.84451935483872,0.01,0.00000,8.383870967741936,57.21,235.34,154.8699951171875
2011-12-20,98.8411870967742,0.01,0.51000,8.37741935483871,35.11,203.98,156.97999572753906
2011-12-21,98.83785483870967,0.01,0.40000,8.370967741935484,13.56,180.75,157.16000366210938
2011-12-22,98.83452258064516,0.01,0.34000,8.364516129032259,34.32,137.25,156.0399932861328
2011-12-23,98.83119032258064,0.01,0.00000,8.358064516129033,38.93,204.63,156.30999755859375
2011-12-27,98.81786129032258,0.02,0.63000,8.332258064516129,21.37,219.79,154.91000366210938
2011-12-28,98.81452903225806,0.01,0.00000,8.325806451612904,29.81,133.43,151.02999877929688
2011-12-29,98.81119677419356,0.02,0.00000,8.319354838709678,51.12,170.36,150.33999633789062
2011-12-30,98.80786451612904,0.02,0.00000,8.312903225806453,100.79,140.77,151.99000549316406
2012-01-03,98.79493548387096,0.02,0.00000,8.3,72.18,200.32,155.9199981689453
2012-01-04,98.79180322580643,0.02,0.00000,8.3,13.75,159.76,156.7100067138672
2012-01-05,98.78867096774194,0.02,0.00000,8.3,76.78,92.24,157.77999877929688
2012-01-06,98.7855387096774,0.02,0.00000,8.3,27.62,134.12,157.1999969482422
2012-01-09,98.77614193548386,0.01,0.00000,8.3,11.49,126.95,156.5
2012-01-10,98.77300967741937,0.02,0.00000,8.3,59.61,84.34,158.63999938964844
2012-01-11,98.76987741935484,0.02,0.00000,8.3,38.43,168.32,159.6699981689453
2012-01-12,98.76674516129032,0.03,0.00000,8.3,15.71,111.69,160.3800048828125
2012-01-13,98.7636129032258,0.03,1.19000,8.3,33.82,162.32,159.25999450683594
2012-01-17,98.75108387096772,0.03,0.00000,8.3,18.38,147.06,160.5
2012-01-18,98.74795161290322,0.03,0.00000,8.3,13.2,103.11,161.60000610351562
2012-01-19,98.74481935483873,0.05,0.00000,8.3,21.15,185.3,161.22000122070312
2012-01-20,98.7416870967742,0.05,0.00000,8.3,26.56,118.88,162.07000732421875
2012-01-23,98.73229032258064,0.04,0.00000,8.3,87.65,158.58,163.16000366210938
2012-01-24,98.72915806451611,0.04,0.00000,8.3,109.3,163.32,162.00999450683594
2012-01-25,98.7260258064516,0.04,1.91000,8.3,26.02,284.94,166.4199981689453
2012-01-26,98.72289354838708,0.05,0.00000,8.3,15.86,124.86,167.27000427246094
2012-01-27,98.71976129032258,0.06,0.00000,8.3,20.62,94.26,168.97000122070312
2012-01-30,98.71036451612903,0.05,0.00000,8.3,11.74,125.16,168.02999877929688
2012-01-31,98.70723225806452,0.06,0.00000,8.3,43.37,92.52,169.30999755859375
2012-02-01,98.7041,0.06,0.00000,8.3,12.93,123.13,169.55999755859375
2012-02-02,98.65003793103448,0.08,0.00000,8.296551724137931,15.41,103.72,171.0500030517578
2012-02-03,98.59597586206895,0.08,0.00000,8.293103448275863,20.48,145.63,167.63999938964844
2012-02-06,98.43378965517242,0.08,1.39000,8.282758620689656,11.88,153.87,167.17999267578125
2012-02-07,98.3797275862069,0.08,0.00000,8.279310344827586,85.07,103.69,169.6999969482422
2012-02-08,98.32566551724138,0.09,0.38000,8.275862068965518,13.02,106.66,168.5
2012-02-09,98.27160344827584,0.09,0.29000,8.272413793103448,20.12,93.89,168.02000427246094
2012-02-10,98.21754137931036,0.09,0.40000,8.26896551724138,27.57,168.02,167.13999938964844
2012-02-13,98.0553551724138,0.11,1.35000,8.258620689655173,22.98,91.89,167.50999450683594
2012-02-14,98.00129310344828,0.12,0.99000,8.255172413793103,16.93,122.49,167.1199951171875
2012-02-15,97.94723103448275,0.11,0.00000,8.251724137931035,6.66,65.95,168.11000061035156
2012-02-16,97.89316896551723,0.1,0.00000,8.248275862068965,5.35,128.4,168.0
2012-02-17,97.83910689655173,0.09,0.00000,8.244827586206897,13.71,180.16,167.35000610351562
2012-02-21,97.62285862068966,0.08,0.00000,8.23103448275862,34.94,109.8,171.02000427246094
2012-02-22,97.56879655172416,0.09,0.37000,8.227586206896552,12.77,119.14,172.94000244140625
2012-02-23,97.51473448275864,0.09,0.00000,8.224137931034482,10.54,58.2,173.02000427246094
2012-02-24,97.4606724137931,0.1,0.00000,8.220689655172414,26.76,66.25,172.22999572753906
2012-02-27,97.29848620689656,0.12,0.67000,8.210344827586207,45.99,87.58,171.6999969482422
2012-02-28,97.24442413793103,0.1,0.00000,8.206896551724137,75.58,73.57,173.49000549316406
2012-02-29,97.19036206896553,0.08,0.38000,8.203448275862069,84.35,51.9,164.2899932861328
2012-03-01,97.1363,0.08,0.00000,8.2,10.43,91.38,166.61000061035156
2012-03-02,97.16093548387096,0.07,0.39000,8.2,6.69,66.24,166.33999633789062
2012-03-05,97.23484193548389,0.08,0.00000,8.2,32.81,74.99,165.64999389648438
2012-03-06,97.25947741935484,0.08,0.00000,8.2,33.54,73.46,162.6999969482422
2012-03-07,97.28411290322582,0.08,0.39000,8.2,13.23,90.74,163.6300048828125
2012-03-08,97.30874838709678,0.08,0.00000,8.2,81.81,54.01,165.27999877929688
2012-03-09,97.33338387096777,0.09,0.41000,8.2,20.74,76.37,166.3800048828125
2012-03-12,97.40729032258064,0.09,0.00000,8.2,22.8,130.28,165.07000732421875
2012-03-13,97.43192580645162,0.08,1.01000,8.2,8.61,59.01,162.3000030517578
2012-03-14,97.45656129032258,0.09,0.78000,8.2,6.66,101.42,159.57000732421875
2012-03-15,97.48119677419356,0.08,0.00000,8.2,16.45,83.56,161.0800018310547
2012-03-16,97.50583225806452,0.09,0.41000,8.2,49.0,106.65,161.3000030517578
2012-03-19,97.57973870967744,0.1,0.00000,8.2,23.1,105.58,161.58999633789062
2012-03-20,97.6043741935484,0.1,0.00000,8.2,16.67,63.51,160.1300048828125
2012-03-21,97.62900967741936,0.09,0.39000,8.2,6.74,66.71,160.2100067138672
2012-03-22,97.65364516129031,0.08,0.00000,8.2,10.76,75.81,159.57000732421875
2012-03-23,97.6782806451613,0.08,0.00000,8.2,14.0,74.64,161.52999877929688
2012-03-26,97.7521870967742,0.09,0.00000,8.2,11.52,135.98,164.39999389648438
2012-03-27,97.77682258064516,0.09,0.00000,8.2,17.15,84.91,163.24000549316406
2012-03-28,97.80145806451614,0.09,0.00000,8.2,6.63,80.81,161.50999450683594
2012-03-29,97.8260935483871,0.07,0.32000,8.2,10.84,99.07,161.27999877929688
2012-03-30,97.85072903225807,0.07,0.00000,8.2,20.68,131.3,162.1199951171875
2012-04-02,97.91716,0.08,0.00000,8.2,11.68,71.2,162.94000244140625
2012-04-03,97.93432,0.08,0.00000,8.2,76.99,117.31,159.88999938964844
2012-04-04,97.95148,0.08,0.78000,8.2,6.68,78.88,157.2100067138672
2012-04-05,97.96864,0.08,0.00000,8.2,5.44,58.01,158.30999755859375
2012-04-09,98.03728,0.09,0.70000,8.2,24.05,87.04,159.3699951171875
2012-04-10,98.05444,0.09,0.00000,8.2,221.99,78.05,161.10000610351562
2012-04-11,98.0716,0.09,0.38000,8.2,19.66,167.23,161.07000732421875
2012-04-12,98.08876,0.09,0.63000,8.2,16.15,43.06,162.6999969482422
2012-04-13,98.10592,0.09,0.00000,8.2,6.97,63.72,160.85000610351562
2012-04-16,98.1574,0.08,0.00000,8.2,10.91,78.95,160.4600067138672
2012-04-17,98.17456,0.08,0.47000,8.2,23.95,82.11,160.25
2012-04-18,98.19172,0.07,1.10000,8.2,87.59,90.56,159.30999755859375
2012-04-19,98.20888,0.07,0.00000,8.2,71.88,89.96,159.42999267578125
2012-04-20,98.22604,0.08,0.78000,8.2,6.65,35.44,159.5399932861328
2012-04-23,98.27752,0.08,0.00000,8.2,289.11,61.67,159.07000732421875
2012-04-24,98.29468,0.09,0.00000,8.2,42.23,199.47,159.3000030517578
2012-04-25,98.31184,0.09,0.37000,8.2,6.38,87.5,159.6199951171875
2012-04-26,98.329,0.09,0.30000,8.2,45.75,89.07,161.02999877929688
2012-04-27,98.34616,0.09,0.79000,8.2,27.06,177.79,161.3800048828125
2012-04-30,98.39764,0.1,0.66000,8.2,45.16,111.81,161.8800048828125
2012-05-01,98.4148,0.09,0.00000,8.2,49.79,91.67,161.32000732421875
2012-05-02,98.40669032258064,0.08,0.38000,8.2,6.45,125.35,160.58999633789062
2012-05-03,98.39858064516127,0.09,0.00000,8.2,21.89,81.3,158.97000122070312
2012-05-04,98.39047096774192,0.07,0.00000,8.2,26.88,87.03,159.47000122070312
2012-05-07,98.36614193548388,0.1,0.65000,8.2,22.19,164.79,159.0800018310547
2012-05-08,98.35803225806453,0.09,0.00000,8.2,24.91,218.27,156.0
2012-05-09,98.34992258064516,0.09,0.38000,8.2,32.12,159.06,154.47000122070312
2012-05-10,98.3418129032258,0.1,0.30000,8.2,25.56,72.03,154.77000427246094
2012-05-11,98.33370322580645,0.1,0.00000,8.2,13.78,81.38,153.55999755859375
2012-05-14,98.30937419354838,0.1,0.00000,8.2,78.99,124.65,151.3300018310547
2012-05-15,98.30126451612902,0.09,0.48000,8.2,98.34,146.71,149.74000549316406
2012-05-16,98.29315483870968,0.1,0.00000,8.2,59.0,117.36,149.4600067138672
2012-05-17,98.28504516129033,0.1,0.30000,8.2,40.89,93.44,152.8000030517578
2012-05-18,98.27693548387096,0.08,0.00000,8.2,28.02,130.74,154.5500030517578
2012-05-21,98.2526064516129,0.09,0.67000,8.2,11.51,206.0,154.64999389648438
2012-05-22,98.24449677419356,0.09,0.50000,8.2,25.44,129.21,152.0800018310547
2012-05-23,98.2363870967742,0.09,0.00000,8.2,33.3,93.86,151.6199951171875
2012-05-24,98.22827741935484,0.1,0.00000,8.2,15.62,99.17,151.41000366210938
2012-05-25,98.22016774193548,0.09,0.41000,8.2,13.99,106.54,152.67999267578125
2012-05-29,98.18772903225806,0.09,0.59000,8.2,40.36,111.45,151.02000427246094
2012-05-30,98.1796193548387,0.07,0.00000,8.2,20.44,75.26,151.91000366210938
2012-05-31,98.17150967741937,0.07,0.00000,8.2,128.82,108.36,151.6199951171875
2012-06-01,98.1634,0.07,0.40000,8.2,307.89,169.4,157.5
2012-06-04,98.16558,0.08,0.00000,8.2,81.54,173.04,157.32000732421875
2012-06-05,98.16630666666666,0.08,0.00000,8.2,8.85,101.15,157.13999938964844
2012-06-06,98.16703333333334,0.09,0.40000,8.2,20.47,148.17,157.2100067138672
2012-06-07,98.16776,0.09,0.32000,8.2,37.72,151.88,154.5
2012-06-08,98.16848666666668,0.09,0.42000,8.2,7.14,127.91,154.72999572753906
2012-06-11,98.17066666666666,0.09,0.00000,8.2,82.13,160.88,155.36000061035156
2012-06-12,98.17139333333331,0.1,0.00000,8.2,80.54,92.04,156.4600067138672
2012-06-13,98.17212,0.1,1.22000,8.2,48.46,142.39,157.1199951171875
2012-06-14,98.17284666666666,0.11,0.33000,8.2,39.08,76.57,157.75
2012-06-15,98.17357333333332,0.09,0.00000,8.2,44.02,218.0,157.83999633789062
2012-06-18,98.17575333333332,0.1,0.00000,8.2,95.97,191.92,157.92999267578125
2012-06-19,98.17648,0.09,0.00000,8.2,35.99,133.65,157.16000366210938
2012-06-20,98.17720666666666,0.09,0.40000,8.2,40.64,162.54,155.97000122070312
2012-06-21,98.17793333333331,0.09,0.32000,8.2,127.4,162.47,152.02000427246094
2012-06-22,98.17866,0.09,1.68000,8.2,179.6,202.5,152.63999938964844
2012-06-25,98.18084,0.1,0.00000,8.2,285.88,167.88,153.75999450683594
2012-06-26,98.18156666666668,0.1,0.52000,8.2,116.0,91.77,152.6199951171875
2012-06-27,98.18229333333332,0.09,1.24000,8.2,14.07,190.31,152.8300018310547
2012-06-28,98.18302,0.09,0.33000,8.2,100.03,158.77,151.0500030517578
2012-06-29,98.18374666666666,0.09,0.00000,8.2,64.88,304.81,155.19000244140625
2012-07-02,98.16977419354838,0.1,0.00000,8.196774193548386,22.78,147.52,155.08999633789062
2012-07-03,98.15434838709676,0.09,0.00000,8.193548387096774,77.28,104.67,157.4600067138672
2012-07-05,98.12349677419354,0.08,0.38000,8.187096774193547,129.22,108.29,155.67999267578125
2012-07-06,98.10807096774192,0.08,0.00000,8.183870967741935,38.87,145.09,153.7100067138672
2012-07-09,98.06179354838709,0.09,0.00000,8.174193548387096,34.96,142.06,154.0399932861328
2012-07-10,98.04636774193548,0.09,0.00000,8.170967741935483,71.32,251.27,152.14999389648438
2012-07-11,98.03094193548388,0.1,0.41000,8.167741935483871,34.84,268.08,152.99000549316406
2012-07-12,98.01551612903224,0.1,0.00000,8.164516129032258,239.72,184.75,152.58999633789062
2012-07-13,98.00009032258065,0.1,0.42000,8.161290322580644,86.8,278.29,154.13999938964844
2012-07-16,97.9538129032258,0.1,0.00000,8.151612903225805,34.85,212.41,154.2100067138672
2012-07-17,97.9383870967742,0.1,0.00000,8.148387096774194,26.12,205.58,153.47000122070312
2012-07-18,97.92296129032258,0.09,0.00000,8.14516129032258,35.09,213.86,153.0500030517578
2012-07-19,97.90753548387096,0.09,0.00000,8.141935483870967,38.75,168.71,153.3800048828125
2012-07-20,97.89210967741936,0.09,0.44000,8.138709677419355,14.87,172.74,153.6699981689453
2012-07-23,97.8458322580645,0.1,0.00000,8.129032258064516,121.73,157.65,153.02999877929688
2012-07-24,97.8304064516129,0.1,0.00000,8.125806451612902,25.52,139.34,153.52000427246094
2012-07-25,97.81498064516128,0.1,0.41000,8.12258064516129,48.62,134.93,155.6699981689453
2012-07-26,97.79955483870968,0.11,2.87000,8.119354838709677,76.14,68.36,156.77000427246094
2012-07-27,97.78412903225806,0.11,0.00000,8.116129032258064,14.62,128.12,157.5399932861328
2012-07-30,97.7378516129032,0.11,0.00000,8.106451612903225,23.69,166.93,157.42999267578125
2012-07-31,97.7224258064516,0.11,0.53000,8.103225806451613,8.98,109.48,156.49000549316406
2012-08-01,97.707,0.1,0.40000,8.1,34.37,138.78,155.13999938964844
2012-08-02,97.69833548387096,0.09,0.00000,8.09032258064516,34.21,130.32,154.1300048828125
